id,project_id,reference_month,generation_type,generation_value_kwh,generation_version_control_id,created_at,updated_at
17198,PRJ_031,2034-08-01,PVSyst,"554.400,53",GVC_0151,2034-08-06 10:00,2034-08-07 15:00
17199,PRJ_031,2034-09-01,PVSyst,"596.129,61",GVC_0151,2034-09-06 10:00,2034-09-07 15:00
17200,PRJ_031,2034-10-01,PVSyst,"640.600,87",GVC_0151,2034-10-06 10:00,2034-10-07 15:00
17201,PRJ_031,2034-11-01,PVSyst,"670.258,32",GVC_0151,2034-11-06 10:00,2034-11-07 15:00
17202,PRJ_031,2034-12-01,PVSyst,"729.573,22",GVC_0151,2034-12-06 10:00,2034-12-07 15:00
17203,PRJ_031,2035-01-01,PVSyst,"610.943,43",GVC_0151,2035-01-06 10:00,2035-01-07 15:00
17204,PRJ_031,2035-02-01,PVSyst,"581.285,98",GVC_0151,2035-02-06 10:00,2035-02-07 15:00
17205,PRJ_031,2035-03-01,PVSyst,"593.148,96",GVC_0151,2035-03-06 10:00,2035-03-07 15:00
17206,PRJ_031,2035-04-01,PVSyst,"545.697,04",GVC_0151,2035-04-06 10:00,2035-04-07 15:00
17207,PRJ_031,2035-05-01,PVSyst,"510.108,10",GVC_0151,2035-05-06 10:00,2035-05-07 15:00
17208,PRJ_031,2035-06-01,PVSyst,"474.519,17",GVC_0151,2035-06-06 10:00,2035-06-07 15:00
17209,PRJ_031,2035-07-01,PVSyst,"498.245,12",GVC_0151,2035-07-06 10:00,2035-07-07 15:00
17210,PRJ_031,2035-08-01,PVSyst,"551.628,53",GVC_0151,2035-08-06 10:00,2035-08-07 15:00
17211,PRJ_031,2035-09-01,PVSyst,"593.148,96",GVC_0151,2035-09-06 10:00,2035-09-07 15:00
17212,PRJ_031,2035-10-01,PVSyst,"637.397,87",GVC_0151,2035-10-06 10:00,2035-10-07 15:00
17213,PRJ_031,2035-11-01,PVSyst,"666.907,03",GVC_0151,2035-11-06 10:00,2035-11-07 15:00
17214,PRJ_031,2035-12-01,PVSyst,"725.925,35",GVC_0151,2035-12-06 10:00,2035-12-07 15:00
17215,PRJ_031,2036-01-01,PVSyst,"607.888,71",GVC_0151,2036-01-06 10:00,2036-01-07 15:00
17216,PRJ_031,2036-02-01,PVSyst,"578.379,55",GVC_0151,2036-02-06 10:00,2036-02-07 15:00
17217,PRJ_031,2036-03-01,PVSyst,"590.183,21",GVC_0151,2036-03-06 10:00,2036-03-07 15:00
17218,PRJ_031,2036-04-01,PVSyst,"542.968,56",GVC_0151,2036-04-06 10:00,2036-04-07 15:00
17219,PRJ_031,2036-05-01,PVSyst,"507.557,56",GVC_0151,2036-05-06 10:00,2036-05-07 15:00
17220,PRJ_031,2036-06-01,PVSyst,"472.146,57",GVC_0151,2036-06-06 10:00,2036-06-07 15:00
17221,PRJ_031,2036-07-01,PVSyst,"495.753,90",GVC_0151,2036-07-06 10:00,2036-07-07 15:00
17222,PRJ_031,2036-08-01,PVSyst,"548.870,39",GVC_0151,2036-08-06 10:00,2036-08-07 15:00
17223,PRJ_031,2036-09-01,PVSyst,"590.183,21",GVC_0151,2036-09-06 10:00,2036-09-07 15:00
17224,PRJ_031,2036-10-01,PVSyst,"634.210,88",GVC_0151,2036-10-06 10:00,2036-10-07 15:00
17225,PRJ_031,2036-11-01,PVSyst,"663.572,50",GVC_0151,2036-11-06 10:00,2036-11-07 15:00
17226,PRJ_031,2036-12-01,PVSyst,"722.295,73",GVC_0151,2036-12-06 10:00,2036-12-07 15:00
17227,PRJ_031,2037-01-01,PVSyst,"604.849,27",GVC_0151,2037-01-06 10:00,2037-01-07 15:00
17228,PRJ_031,2037-02-01,PVSyst,"575.487,65",GVC_0151,2037-02-06 10:00,2037-02-07 15:00
17229,PRJ_031,2037-03-01,PVSyst,"587.232,30",GVC_0151,2037-03-06 10:00,2037-03-07 15:00
17230,PRJ_031,2037-04-01,PVSyst,"540.253,71",GVC_0151,2037-04-06 10:00,2037-04-07 15:00
17231,PRJ_031,2037-05-01,PVSyst,"505.019,78",GVC_0151,2037-05-06 10:00,2037-05-07 15:00
17232,PRJ_031,2037-06-01,PVSyst,"469.785,84",GVC_0151,2037-06-06 10:00,2037-06-07 15:00
17233,PRJ_031,2037-07-01,PVSyst,"493.275,13",GVC_0151,2037-07-06 10:00,2037-07-07 15:00
17234,PRJ_031,2037-08-01,PVSyst,"546.126,04",GVC_0151,2037-08-06 10:00,2037-08-07 15:00
17235,PRJ_031,2037-09-01,PVSyst,"587.232,30",GVC_0151,2037-09-06 10:00,2037-09-07 15:00
17236,PRJ_031,2037-10-01,PVSyst,"631.039,83",GVC_0151,2037-10-06 10:00,2037-10-07 15:00
17237,PRJ_031,2037-11-01,PVSyst,"660.254,63",GVC_0151,2037-11-06 10:00,2037-11-07 15:00
17238,PRJ_031,2037-12-01,PVSyst,"718.684,25",GVC_0151,2037-12-06 10:00,2037-12-07 15:00
17239,PRJ_031,2038-01-01,PVSyst,"601.825,02",GVC_0151,2038-01-06 10:00,2038-01-07 15:00
17240,PRJ_031,2038-02-01,PVSyst,"572.610,21",GVC_0151,2038-02-06 10:00,2038-02-07 15:00
17241,PRJ_031,2038-03-01,PVSyst,"584.296,14",GVC_0151,2038-03-06 10:00,2038-03-07 15:00
17242,PRJ_031,2038-04-01,PVSyst,"537.552,44",GVC_0151,2038-04-06 10:00,2038-04-07 15:00
17243,PRJ_031,2038-05-01,PVSyst,"502.494,68",GVC_0151,2038-05-06 10:00,2038-05-07 15:00
17244,PRJ_031,2038-06-01,PVSyst,"467.436,91",GVC_0151,2038-06-06 10:00,2038-06-07 15:00
17245,PRJ_031,2038-07-01,PVSyst,"490.808,75",GVC_0151,2038-07-06 10:00,2038-07-07 15:00
17246,PRJ_031,2038-08-01,PVSyst,"543.395,41",GVC_0151,2038-08-06 10:00,2038-08-07 15:00
17247,PRJ_031,2038-09-01,PVSyst,"584.296,14",GVC_0151,2038-09-06 10:00,2038-09-07 15:00
17248,PRJ_031,2038-10-01,PVSyst,"627.884,63",GVC_0151,2038-10-06 10:00,2038-10-07 15:00
17249,PRJ_031,2038-11-01,PVSyst,"656.953,36",GVC_0151,2038-11-06 10:00,2038-11-07 15:00
17250,PRJ_031,2038-12-01,PVSyst,"715.090,83",GVC_0151,2038-12-06 10:00,2038-12-07 15:00
17251,PRJ_031,2039-01-01,PVSyst,"598.815,89",GVC_0151,2039-01-06 10:00,2039-01-07 15:00
17252,PRJ_031,2039-02-01,PVSyst,"569.747,16",GVC_0151,2039-02-06 10:00,2039-02-07 15:00
17253,PRJ_031,2039-03-01,PVSyst,"581.374,65",GVC_0151,2039-03-06 10:00,2039-03-07 15:00
17254,PRJ_031,2039-04-01,PVSyst,"534.864,68",GVC_0151,2039-04-06 10:00,2039-04-07 15:00
17255,PRJ_031,2039-05-01,PVSyst,"499.982,20",GVC_0151,2039-05-06 10:00,2039-05-07 15:00
17256,PRJ_031,2039-06-01,PVSyst,"465.099,72",GVC_0151,2039-06-06 10:00,2039-06-07 15:00
17257,PRJ_031,2039-07-01,PVSyst,"488.354,71",GVC_0151,2039-07-06 10:00,2039-07-07 15:00
17258,PRJ_031,2039-08-01,PVSyst,"540.678,43",GVC_0151,2039-08-06 10:00,2039-08-07 15:00
17259,PRJ_031,2039-09-01,PVSyst,"581.374,65",GVC_0151,2039-09-06 10:00,2039-09-07 15:00
17260,PRJ_031,2039-10-01,PVSyst,"624.745,20",GVC_0151,2039-10-06 10:00,2039-10-07 15:00
17261,PRJ_031,2039-11-01,PVSyst,"653.668,59",GVC_0151,2039-11-06 10:00,2039-11-07 15:00
17262,PRJ_031,2039-12-01,PVSyst,"711.515,37",GVC_0151,2039-12-06 10:00,2039-12-07 15:00
17263,PRJ_031,2040-01-01,PVSyst,"595.821,82",GVC_0151,2040-01-06 10:00,2040-01-07 15:00
17264,PRJ_031,2040-02-01,PVSyst,"566.898,43",GVC_0151,2040-02-06 10:00,2040-02-07 15:00
17265,PRJ_031,2040-03-01,PVSyst,"578.467,78",GVC_0151,2040-03-06 10:00,2040-03-07 15:00
17266,PRJ_031,2040-04-01,PVSyst,"532.190,36",GVC_0151,2040-04-06 10:00,2040-04-07 15:00
17267,PRJ_031,2040-05-01,PVSyst,"497.482,29",GVC_0151,2040-05-06 10:00,2040-05-07 15:00
17268,PRJ_031,2040-06-01,PVSyst,"462.774,23",GVC_0151,2040-06-06 10:00,2040-06-07 15:00
17269,PRJ_031,2040-07-01,PVSyst,"485.912,94",GVC_0151,2040-07-06 10:00,2040-07-07 15:00
17270,PRJ_031,2040-08-01,PVSyst,"537.975,04",GVC_0151,2040-08-06 10:00,2040-08-07 15:00
17271,PRJ_031,2040-09-01,PVSyst,"578.467,78",GVC_0151,2040-09-06 10:00,2040-09-07 15:00
17272,PRJ_031,2040-10-01,PVSyst,"621.621,48",GVC_0151,2040-10-06 10:00,2040-10-07 15:00
17273,PRJ_031,2040-11-01,PVSyst,"650.400,25",GVC_0151,2040-11-06 10:00,2040-11-07 15:00
17274,PRJ_031,2040-12-01,PVSyst,"707.957,79",GVC_0151,2040-12-06 10:00,2040-12-07 15:00
17275,PRJ_031,2041-01-01,PVSyst,"592.842,71",GVC_0151,2041-01-06 10:00,2041-01-07 15:00
17276,PRJ_031,2041-02-01,PVSyst,"564.063,93",GVC_0151,2041-02-06 10:00,2041-02-07 15:00
17277,PRJ_031,2041-03-01,PVSyst,"575.575,44",GVC_0151,2041-03-06 10:00,2041-03-07 15:00
17278,PRJ_031,2041-04-01,PVSyst,"529.529,41",GVC_0151,2041-04-06 10:00,2041-04-07 15:00
17279,PRJ_031,2041-05-01,PVSyst,"494.994,88",GVC_0151,2041-05-06 10:00,2041-05-07 15:00
17280,PRJ_031,2041-06-01,PVSyst,"460.460,35",GVC_0151,2041-06-06 10:00,2041-06-07 15:00
17281,PRJ_031,2041-07-01,PVSyst,"483.483,37",GVC_0151,2041-07-06 10:00,2041-07-07 15:00
17282,PRJ_031,2041-08-01,PVSyst,"535.285,16",GVC_0151,2041-08-06 10:00,2041-08-07 15:00
17283,PRJ_031,2041-09-01,PVSyst,"575.575,44",GVC_0151,2041-09-06 10:00,2041-09-07 15:00
17284,PRJ_031,2041-10-01,PVSyst,"618.513,37",GVC_0151,2041-10-06 10:00,2041-10-07 15:00
17285,PRJ_031,2041-11-01,PVSyst,"647.148,25",GVC_0151,2041-11-06 10:00,2041-11-07 15:00
17286,PRJ_031,2041-12-01,PVSyst,"704.418,01",GVC_0151,2041-12-06 10:00,2041-12-07 15:00
17287,PRJ_031,2042-01-01,PVSyst,"589.878,49",GVC_0151,2042-01-06 10:00,2042-01-07 15:00
17288,PRJ_031,2042-02-01,PVSyst,"561.243,61",GVC_0151,2042-02-06 10:00,2042-02-07 15:00
17289,PRJ_031,2042-03-01,PVSyst,"572.697,57",GVC_0151,2042-03-06 10:00,2042-03-07 15:00
17290,PRJ_031,2042-04-01,PVSyst,"526.881,76",GVC_0151,2042-04-06 10:00,2042-04-07 15:00
17291,PRJ_031,2042-05-01,PVSyst,"492.519,91",GVC_0151,2042-05-06 10:00,2042-05-07 15:00
17292,PRJ_031,2042-06-01,PVSyst,"458.158,05",GVC_0151,2042-06-06 10:00,2042-06-07 15:00
17293,PRJ_031,2042-07-01,PVSyst,"481.065,96",GVC_0151,2042-07-06 10:00,2042-07-07 15:00
17294,PRJ_031,2042-08-01,PVSyst,"532.608,74",GVC_0151,2042-08-06 10:00,2042-08-07 15:00
17295,PRJ_031,2042-09-01,PVSyst,"572.697,57",GVC_0151,2042-09-06 10:00,2042-09-07 15:00
17296,PRJ_031,2042-10-01,PVSyst,"615.420,80",GVC_0151,2042-10-06 10:00,2042-10-07 15:00
17297,PRJ_031,2042-11-01,PVSyst,"643.912,51",GVC_0151,2042-11-06 10:00,2042-11-07 15:00
17298,PRJ_031,2042-12-01,PVSyst,"700.895,92",GVC_0151,2042-12-06 10:00,2042-12-07 15:00
17299,PRJ_031,2043-01-01,PVSyst,"586.929,10",GVC_0151,2043-01-06 10:00,2043-01-07 15:00
17300,PRJ_031,2043-02-01,PVSyst,"558.437,40",GVC_0151,2043-02-06 10:00,2043-02-07 15:00
17301,PRJ_031,2043-03-01,PVSyst,"569.834,08",GVC_0151,2043-03-06 10:00,2043-03-07 15:00
17302,PRJ_031,2043-04-01,PVSyst,"524.247,35",GVC_0151,2043-04-06 10:00,2043-04-07 15:00
17303,PRJ_031,2043-05-01,PVSyst,"490.057,31",GVC_0151,2043-05-06 10:00,2043-05-07 15:00
17304,PRJ_031,2043-06-01,PVSyst,"455.867,26",GVC_0151,2043-06-06 10:00,2043-06-07 15:00
17305,PRJ_031,2043-07-01,PVSyst,"478.660,63",GVC_0151,2043-07-06 10:00,2043-07-07 15:00
17306,PRJ_031,2043-08-01,PVSyst,"529.945,69",GVC_0151,2043-08-06 10:00,2043-08-07 15:00
17307,PRJ_031,2043-09-01,PVSyst,"569.834,08",GVC_0151,2043-09-06 10:00,2043-09-07 15:00
17308,PRJ_031,2043-10-01,PVSyst,"612.343,70",GVC_0151,2043-10-06 10:00,2043-10-07 15:00
17309,PRJ_031,2043-11-01,PVSyst,"640.692,95",GVC_0151,2043-11-06 10:00,2043-11-07 15:00
17310,PRJ_031,2043-12-01,PVSyst,"697.391,44",GVC_0151,2043-12-06 10:00,2043-12-07 15:00
17311,PRJ_031,2044-01-01,PVSyst,"583.994,45",GVC_0151,2044-01-06 10:00,2044-01-07 15:00
17312,PRJ_031,2044-02-01,PVSyst,"555.645,21",GVC_0151,2044-02-06 10:00,2044-02-07 15:00
17313,PRJ_031,2044-03-01,PVSyst,"566.984,91",GVC_0151,2044-03-06 10:00,2044-03-07 15:00
17314,PRJ_031,2044-04-01,PVSyst,"521.626,11",GVC_0151,2044-04-06 10:00,2044-04-07 15:00
17315,PRJ_031,2044-05-01,PVSyst,"487.607,02",GVC_0151,2044-05-06 10:00,2044-05-07 15:00
17316,PRJ_031,2044-06-01,PVSyst,"453.587,93",GVC_0151,2044-06-06 10:00,2044-06-07 15:00
17317,PRJ_031,2044-07-01,PVSyst,"476.267,32",GVC_0151,2044-07-06 10:00,2044-07-07 15:00
17318,PRJ_031,2044-08-01,PVSyst,"527.295,96",GVC_0151,2044-08-06 10:00,2044-08-07 15:00
17319,PRJ_031,2044-09-01,PVSyst,"566.984,91",GVC_0151,2044-09-06 10:00,2044-09-07 15:00
17320,PRJ_031,2024-10-01,PVSyst,"663.915,91",GVC_0152,2024-10-06 10:00,2024-10-07 15:00
17321,PRJ_031,2024-11-01,PVSyst,"694.652,76",GVC_0152,2024-11-06 10:00,2024-11-07 15:00
17322,PRJ_031,2024-12-01,PVSyst,"756.126,46",GVC_0152,2024-12-06 10:00,2024-12-07 15:00
17323,PRJ_031,2025-01-01,PVSyst,"633.179,06",GVC_0152,2025-01-06 10:00,2025-01-07 15:00
17324,PRJ_031,2025-02-01,PVSyst,"602.442,22",GVC_0152,2025-02-06 10:00,2025-02-07 15:00
17325,PRJ_031,2025-03-01,PVSyst,"614.736,96",GVC_0152,2025-03-06 10:00,2025-03-07 15:00
17326,PRJ_031,2025-04-01,PVSyst,"565.558,00",GVC_0152,2025-04-06 10:00,2025-04-07 15:00
17327,PRJ_031,2025-05-01,PVSyst,"528.673,78",GVC_0152,2025-05-06 10:00,2025-05-07 15:00
17328,PRJ_031,2025-06-01,PVSyst,"491.789,56",GVC_0152,2025-06-06 10:00,2025-06-07 15:00
17329,PRJ_031,2025-07-01,PVSyst,"516.379,04",GVC_0152,2025-07-06 10:00,2025-07-07 15:00
17330,PRJ_031,2025-08-01,PVSyst,"571.705,37",GVC_0152,2025-08-06 10:00,2025-08-07 15:00
17331,PRJ_031,2025-09-01,PVSyst,"614.736,96",GVC_0152,2025-09-06 10:00,2025-09-07 15:00
17332,PRJ_031,2025-10-01,PVSyst,"660.596,33",GVC_0152,2025-10-06 10:00,2025-10-07 15:00
17333,PRJ_031,2025-11-01,PVSyst,"691.179,50",GVC_0152,2025-11-06 10:00,2025-11-07 15:00
17334,PRJ_031,2025-12-01,PVSyst,"752.345,82",GVC_0152,2025-12-06 10:00,2025-12-07 15:00
17335,PRJ_031,2026-01-01,PVSyst,"630.013,17",GVC_0152,2026-01-06 10:00,2026-01-07 15:00
17336,PRJ_031,2026-02-01,PVSyst,"599.430,01",GVC_0152,2026-02-06 10:00,2026-02-07 15:00
17337,PRJ_031,2026-03-01,PVSyst,"611.663,27",GVC_0152,2026-03-06 10:00,2026-03-07 15:00
17338,PRJ_031,2026-04-01,PVSyst,"562.730,21",GVC_0152,2026-04-06 10:00,2026-04-07 15:00
17339,PRJ_031,2026-05-01,PVSyst,"526.030,41",GVC_0152,2026-05-06 10:00,2026-05-07 15:00
17340,PRJ_031,2026-06-01,PVSyst,"489.330,62",GVC_0152,2026-06-06 10:00,2026-06-07 15:00
17341,PRJ_031,2026-07-01,PVSyst,"513.797,15",GVC_0152,2026-07-06 10:00,2026-07-07 15:00
17342,PRJ_031,2026-08-01,PVSyst,"568.846,84",GVC_0152,2026-08-06 10:00,2026-08-07 15:00
17343,PRJ_031,2026-09-01,PVSyst,"611.663,27",GVC_0152,2026-09-06 10:00,2026-09-07 15:00
17344,PRJ_031,2026-10-01,PVSyst,"657.293,35",GVC_0152,2026-10-06 10:00,2026-10-07 15:00
17345,PRJ_031,2026-11-01,PVSyst,"687.723,60",GVC_0152,2026-11-06 10:00,2026-11-07 15:00
17346,PRJ_031,2026-12-01,PVSyst,"748.584,09",GVC_0152,2026-12-06 10:00,2026-12-07 15:00
17347,PRJ_031,2027-01-01,PVSyst,"626.863,10",GVC_0152,2027-01-06 10:00,2027-01-07 15:00
17348,PRJ_031,2027-02-01,PVSyst,"596.432,86",GVC_0152,2027-02-06 10:00,2027-02-07 15:00
17349,PRJ_031,2027-03-01,PVSyst,"608.604,95",GVC_0152,2027-03-06 10:00,2027-03-07 15:00
17350,PRJ_031,2027-04-01,PVSyst,"559.916,56",GVC_0152,2027-04-06 10:00,2027-04-07 15:00
17351,PRJ_031,2027-05-01,PVSyst,"523.400,26",GVC_0152,2027-05-06 10:00,2027-05-07 15:00
17352,PRJ_031,2027-06-01,PVSyst,"486.883,96",GVC_0152,2027-06-06 10:00,2027-06-07 15:00
17353,PRJ_031,2027-07-01,PVSyst,"511.228,16",GVC_0152,2027-07-06 10:00,2027-07-07 15:00
17354,PRJ_031,2027-08-01,PVSyst,"566.002,61",GVC_0152,2027-08-06 10:00,2027-08-07 15:00
17355,PRJ_031,2027-09-01,PVSyst,"608.604,95",GVC_0152,2027-09-06 10:00,2027-09-07 15:00
17356,PRJ_031,2027-10-01,PVSyst,"654.006,88",GVC_0152,2027-10-06 10:00,2027-10-07 15:00
17357,PRJ_031,2027-11-01,PVSyst,"684.284,98",GVC_0152,2027-11-06 10:00,2027-11-07 15:00
17358,PRJ_031,2027-12-01,PVSyst,"744.841,17",GVC_0152,2027-12-06 10:00,2027-12-07 15:00
17359,PRJ_031,2028-01-01,PVSyst,"623.728,79",GVC_0152,2028-01-06 10:00,2028-01-07 15:00
17360,PRJ_031,2028-02-01,PVSyst,"593.450,69",GVC_0152,2028-02-06 10:00,2028-02-07 15:00
17361,PRJ_031,2028-03-01,PVSyst,"605.561,93",GVC_0152,2028-03-06 10:00,2028-03-07 15:00
17362,PRJ_031,2028-04-01,PVSyst,"557.116,98",GVC_0152,2028-04-06 10:00,2028-04-07 15:00
17363,PRJ_031,2028-05-01,PVSyst,"520.783,26",GVC_0152,2028-05-06 10:00,2028-05-07 15:00
17364,PRJ_031,2028-06-01,PVSyst,"484.449,54",GVC_0152,2028-06-06 10:00,2028-06-07 15:00
17365,PRJ_031,2028-07-01,PVSyst,"508.672,02",GVC_0152,2028-07-06 10:00,2028-07-07 15:00
17366,PRJ_031,2028-08-01,PVSyst,"563.172,59",GVC_0152,2028-08-06 10:00,2028-08-07 15:00
17367,PRJ_031,2028-09-01,PVSyst,"605.561,93",GVC_0152,2028-09-06 10:00,2028-09-07 15:00
17368,PRJ_031,2028-10-01,PVSyst,"650.736,85",GVC_0152,2028-10-06 10:00,2028-10-07 15:00
17369,PRJ_031,2028-11-01,PVSyst,"680.863,56",GVC_0152,2028-11-06 10:00,2028-11-07 15:00
17370,PRJ_031,2028-12-01,PVSyst,"741.116,97",GVC_0152,2028-12-06 10:00,2028-12-07 15:00
17371,PRJ_031,2029-01-01,PVSyst,"620.610,14",GVC_0152,2029-01-06 10:00,2029-01-07 15:00
17372,PRJ_031,2029-02-01,PVSyst,"590.483,44",GVC_0152,2029-02-06 10:00,2029-02-07 15:00
17373,PRJ_031,2029-03-01,PVSyst,"602.534,12",GVC_0152,2029-03-06 10:00,2029-03-07 15:00
17374,PRJ_031,2029-04-01,PVSyst,"554.331,39",GVC_0152,2029-04-06 10:00,2029-04-07 15:00
17375,PRJ_031,2029-05-01,PVSyst,"518.179,34",GVC_0152,2029-05-06 10:00,2029-05-07 15:00
17376,PRJ_031,2029-06-01,PVSyst,"482.027,30",GVC_0152,2029-06-06 10:00,2029-06-07 15:00
17377,PRJ_031,2029-07-01,PVSyst,"506.128,66",GVC_0152,2029-07-06 10:00,2029-07-07 15:00
17378,PRJ_031,2029-08-01,PVSyst,"560.356,73",GVC_0152,2029-08-06 10:00,2029-08-07 15:00
17379,PRJ_031,2029-09-01,PVSyst,"602.534,12",GVC_0152,2029-09-06 10:00,2029-09-07 15:00
17380,PRJ_031,2029-10-01,PVSyst,"647.483,17",GVC_0152,2029-10-06 10:00,2029-10-07 15:00
17381,PRJ_031,2029-11-01,PVSyst,"677.459,24",GVC_0152,2029-11-06 10:00,2029-11-07 15:00
17382,PRJ_031,2029-12-01,PVSyst,"737.411,38",GVC_0152,2029-12-06 10:00,2029-12-07 15:00
17383,PRJ_031,2030-01-01,PVSyst,"617.507,09",GVC_0152,2030-01-06 10:00,2030-01-07 15:00
17384,PRJ_031,2030-02-01,PVSyst,"587.531,02",GVC_0152,2030-02-06 10:00,2030-02-07 15:00
17385,PRJ_031,2030-03-01,PVSyst,"599.521,45",GVC_0152,2030-03-06 10:00,2030-03-07 15:00
17386,PRJ_031,2030-04-01,PVSyst,"551.559,73",GVC_0152,2030-04-06 10:00,2030-04-07 15:00
17387,PRJ_031,2030-05-01,PVSyst,"515.588,45",GVC_0152,2030-05-06 10:00,2030-05-07 15:00
17388,PRJ_031,2030-06-01,PVSyst,"479.617,16",GVC_0152,2030-06-06 10:00,2030-06-07 15:00
17389,PRJ_031,2030-07-01,PVSyst,"503.598,02",GVC_0152,2030-07-06 10:00,2030-07-07 15:00
17390,PRJ_031,2030-08-01,PVSyst,"557.554,95",GVC_0152,2030-08-06 10:00,2030-08-07 15:00
17391,PRJ_031,2030-09-01,PVSyst,"599.521,45",GVC_0152,2030-09-06 10:00,2030-09-07 15:00
17392,PRJ_031,2030-10-01,PVSyst,"644.245,75",GVC_0152,2030-10-06 10:00,2030-10-07 15:00
17393,PRJ_031,2030-11-01,PVSyst,"674.071,94",GVC_0152,2030-11-06 10:00,2030-11-07 15:00
17394,PRJ_031,2030-12-01,PVSyst,"733.724,33",GVC_0152,2030-12-06 10:00,2030-12-07 15:00
17395,PRJ_031,2031-01-01,PVSyst,"614.419,56",GVC_0152,2031-01-06 10:00,2031-01-07 15:00
17396,PRJ_031,2031-02-01,PVSyst,"584.593,37",GVC_0152,2031-02-06 10:00,2031-02-07 15:00
17397,PRJ_031,2031-03-01,PVSyst,"596.523,84",GVC_0152,2031-03-06 10:00,2031-03-07 15:00
17398,PRJ_031,2031-04-01,PVSyst,"548.801,94",GVC_0152,2031-04-06 10:00,2031-04-07 15:00
17399,PRJ_031,2031-05-01,PVSyst,"513.010,50",GVC_0152,2031-05-06 10:00,2031-05-07 15:00
17400,PRJ_031,2031-06-01,PVSyst,"477.219,07",GVC_0152,2031-06-06 10:00,2031-06-07 15:00
17401,PRJ_031,2031-07-01,PVSyst,"501.080,03",GVC_0152,2031-07-06 10:00,2031-07-07 15:00
17402,PRJ_031,2031-08-01,PVSyst,"554.767,17",GVC_0152,2031-08-06 10:00,2031-08-07 15:00
17403,PRJ_031,2031-09-01,PVSyst,"596.523,84",GVC_0152,2031-09-06 10:00,2031-09-07 15:00
17404,PRJ_031,2031-10-01,PVSyst,"641.024,52",GVC_0152,2031-10-06 10:00,2031-10-07 15:00
17405,PRJ_031,2031-11-01,PVSyst,"670.701,58",GVC_0152,2031-11-06 10:00,2031-11-07 15:00
17406,PRJ_031,2031-12-01,PVSyst,"730.055,70",GVC_0152,2031-12-06 10:00,2031-12-07 15:00
17407,PRJ_031,2032-01-01,PVSyst,"611.347,46",GVC_0152,2032-01-06 10:00,2032-01-07 15:00
17408,PRJ_031,2032-02-01,PVSyst,"581.670,40",GVC_0152,2032-02-06 10:00,2032-02-07 15:00
17409,PRJ_031,2032-03-01,PVSyst,"593.541,22",GVC_0152,2032-03-06 10:00,2032-03-07 15:00
17410,PRJ_031,2032-04-01,PVSyst,"546.057,93",GVC_0152,2032-04-06 10:00,2032-04-07 15:00
17411,PRJ_031,2032-05-01,PVSyst,"510.445,45",GVC_0152,2032-05-06 10:00,2032-05-07 15:00
17412,PRJ_031,2032-06-01,PVSyst,"474.832,98",GVC_0152,2032-06-06 10:00,2032-06-07 15:00
17413,PRJ_031,2032-07-01,PVSyst,"498.574,63",GVC_0152,2032-07-06 10:00,2032-07-07 15:00
17414,PRJ_031,2032-08-01,PVSyst,"551.993,34",GVC_0152,2032-08-06 10:00,2032-08-07 15:00
17415,PRJ_031,2032-09-01,PVSyst,"593.541,22",GVC_0152,2032-09-06 10:00,2032-09-07 15:00
17416,PRJ_031,2032-10-01,PVSyst,"637.819,40",GVC_0152,2032-10-06 10:00,2032-10-07 15:00
17417,PRJ_031,2032-11-01,PVSyst,"667.348,07",GVC_0152,2032-11-06 10:00,2032-11-07 15:00
17418,PRJ_031,2032-12-01,PVSyst,"726.405,43",GVC_0152,2032-12-06 10:00,2032-12-07 15:00
17419,PRJ_031,2033-01-01,PVSyst,"608.290,72",GVC_0152,2033-01-06 10:00,2033-01-07 15:00
17420,PRJ_031,2033-02-01,PVSyst,"578.762,05",GVC_0152,2033-02-06 10:00,2033-02-07 15:00
17421,PRJ_031,2033-03-01,PVSyst,"590.573,52",GVC_0152,2033-03-06 10:00,2033-03-07 15:00
17422,PRJ_031,2033-04-01,PVSyst,"543.327,64",GVC_0152,2033-04-06 10:00,2033-04-07 15:00
17423,PRJ_031,2033-05-01,PVSyst,"507.893,22",GVC_0152,2033-05-06 10:00,2033-05-07 15:00
17424,PRJ_031,2033-06-01,PVSyst,"472.458,81",GVC_0152,2033-06-06 10:00,2033-06-07 15:00
17425,PRJ_031,2033-07-01,PVSyst,"496.081,75",GVC_0152,2033-07-06 10:00,2033-07-07 15:00
17426,PRJ_031,2033-08-01,PVSyst,"549.233,37",GVC_0152,2033-08-06 10:00,2033-08-07 15:00
17427,PRJ_031,2033-09-01,PVSyst,"590.573,52",GVC_0152,2033-09-06 10:00,2033-09-07 15:00
17428,PRJ_031,2033-10-01,PVSyst,"634.630,30",GVC_0152,2033-10-06 10:00,2033-10-07 15:00
17429,PRJ_031,2033-11-01,PVSyst,"664.011,33",GVC_0152,2033-11-06 10:00,2033-11-07 15:00
17430,PRJ_031,2033-12-01,PVSyst,"722.773,40",GVC_0152,2033-12-06 10:00,2033-12-07 15:00
17431,PRJ_031,2034-01-01,PVSyst,"605.249,27",GVC_0152,2034-01-06 10:00,2034-01-07 15:00
17432,PRJ_031,2034-02-01,PVSyst,"575.868,24",GVC_0152,2034-02-06 10:00,2034-02-07 15:00
17433,PRJ_031,2034-03-01,PVSyst,"587.620,65",GVC_0152,2034-03-06 10:00,2034-03-07 15:00
